lot,hibid_lot_id,item_id,current_bid,price_realized,bid_count,photo_count,status,time_left_seconds,category,title,lot_url
121,322873553,179412,0.0,0,0,7,OPEN,682263.34,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,Stainless Steel Electric Deep Fryer,https://hibid.com/lot/322873553
122,322873554,179413,0.0,0,0,5,OPEN,682273.34,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Brita UltraMax Water Dispenser Front Spigot,https://hibid.com/lot/322873554
123,322873555,179414,0.0,0,0,10,OPEN,682283.3369999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Pampered Chef Cookie Press, Spring Form Pans",https://hibid.com/lot/322873555
124,322873556,179415,0.0,0,0,6,OPEN,682293.33,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"FoodSaver Vacuum Sealing Solution, Metal Basket",https://hibid.com/lot/322873556
125,322873557,179416,0.0,0,0,5,OPEN,682303.33,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,Mr. Coffee 12 Cup Coffee Pot. Oster 3Cup Food Chop,https://hibid.com/lot/322873557
126,322873558,179417,0.0,0,0,6,OPEN,682313.3269999999,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,"2 Slice Toaster, Can Openers, Enamel Tea Kettle",https://hibid.com/lot/322873558
127,322873559,179418,2.0,0,1,3,OPEN,682323.323,Antiques & Collectibles - Antiques - Antique Lamps | Antiques & Collectibles - Antiques | Antiques & Collectibles,Glass Oil Lamps W/Chimneys and Metal Burners(3),https://hibid.com/lot/322873559
128,322873560,179419,2.0,0,1,3,OPEN,682333.32,Antiques & Collectibles - Antiques - Antique Lamps | Antiques & Collectibles - Antiques | Antiques & Collectibles,Metal & Glass Oil Lamps W/Chimneys (3),https://hibid.com/lot/322873560
129,322873561,179420,2.0,0,1,3,OPEN,682343.3169999999,Antiques & Collectibles - Antiques - Antique Lamps | Antiques & Collectibles - Antiques | Antiques & Collectibles,Hand-Painted Milk Glass Oil Lamp W/Brass Burner,https://hibid.com/lot/322873561
130,322873562,179421,0.0,0,0,5,OPEN,682353.313,Antiques & Collectibles - Collectibles - Radios | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Portable Boombox W/CD Player & Cassette Player,https://hibid.com/lot/322873562
131,322873563,179422,0.0,0,0,6,OPEN,682363.3099999999,Home Goods & Decor - Home Goods - Lighting - Lamps | Home Goods & Decor - Home Goods - Lighting | Home Goods & Decor - Home Goods | Home Goods & Decor,"Amethyst Glass Fairy Lamp,24% Lead Crystal Lamp",https://hibid.com/lot/322873563
132,322873564,179423,0.0,0,0,4,OPEN,682373.303,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Thermos, Thermal Carafe",https://hibid.com/lot/322873564
133,322873565,179424,0.0,0,0,8,OPEN,682383.303,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Frying Pan W/Lid, Covered Oval Roaster, Pan",https://hibid.com/lot/322873565
134,322873566,179425,0.0,0,0,5,OPEN,682393.2999999999,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,Bullet Express Machine Meal Maker,https://hibid.com/lot/322873566
135,322873567,179426,0.0,0,0,6,OPEN,682403.293,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,"Kenmore Electric Food Slicer, Stainless Pot W/Lid",https://hibid.com/lot/322873567
136,322873568,179427,0.0,0,0,6,OPEN,682413.2899999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"2 Tier Spice Rack, Revolving Spice Carousel",https://hibid.com/lot/322873568
137,322873569,179428,0.0,0,0,7,OPEN,682423.2829999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Rooster Glass Cutting Board, Pro Smart Slicer",https://hibid.com/lot/322873569
138,322873570,179429,0.0,0,0,8,OPEN,682433.2799999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Copper Scale Scoop, Enamel Wash Basin",https://hibid.com/lot/322873570
139,322873571,179430,2.0,0,1,5,OPEN,682443.2799999999,Art - Pottery / Ceramics | Art,McCoy Pottery Ovenware Mixing Bowl,https://hibid.com/lot/322873571
140,322873572,179431,0.0,0,0,5,OPEN,682453.2729999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Manual Stainless Food Slicer, Under Shelf Baskets",https://hibid.com/lot/322873572
141,322873573,179432,0.0,0,0,9,OPEN,682463.2729999999,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,"3 Cup Mr. Coffee Pot, Donut Maker, Waffle Maker",https://hibid.com/lot/322873573
142,322873574,179433,0.0,0,0,9,OPEN,682473.27,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Rectangular Roasting or Baking Pans & Wire Rack,https://hibid.com/lot/322873574
143,322873575,179434,2.0,0,1,4,OPEN,682483.267,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Frosted Drinking Glasses W/Antique Cars(4),https://hibid.com/lot/322873575
144,322873576,179435,2.0,0,1,5,OPEN,682493.2629999999,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,McDonalds Great Muppet Caper & Looney Tunes,https://hibid.com/lot/322873576
145,322873577,179436,2.0,0,1,5,OPEN,682503.26,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,1970'S Pepsi-Cola Drinking Glasses(8),https://hibid.com/lot/322873577
146,322873578,179437,17.0,0,10,8,OPEN,682513.257,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,1970'S Looney Tunes Pepsi Glasses (11),https://hibid.com/lot/322873578
147,322873579,179438,0.0,0,0,5,OPEN,682523.253,Antiques & Collectibles - Collectibles - Advertising | Antiques & Collectibles - Collectibles | Antiques & Collectibles,1970'S Holly Hobbie Coca-Cola Christmas Glasses,https://hibid.com/lot/322873579
148,322873580,179439,0.0,0,0,6,OPEN,682533.25,Antiques & Collectibles - Collectibles - Decorative - Vases / Jars | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,White Milk Glass Decor Items,https://hibid.com/lot/322873580
149,322873581,179440,0.0,0,0,11,OPEN,682543.243,Antiques & Collectibles - Collectibles - Kitchen / Home | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Silver-Plated Bread Dish,Solid Brass Ashtray, Door",https://hibid.com/lot/322873581
150,322873582,179441,0.0,0,0,7,OPEN,682553.243,Computers & Electronics - Cameras & Camera Accessories - Cameras | Computers & Electronics - Cameras & Camera Accessories | Computers & Electronics,Polaroid Automatic 103 Land Camera In A Case,https://hibid.com/lot/322873582
151,322873583,179442,0.0,0,0,6,OPEN,682563.227,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,Crock-Pot 6-Qt Programmable Stainless Steel Slow,https://hibid.com/lot/322873583
152,322873584,179443,0.0,0,0,10,OPEN,682573.223,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,"Rival Crock-Pot,George Foreman Grilling Maching",https://hibid.com/lot/322873584
153,322873585,179444,0.0,0,0,8,OPEN,682583.22,Antiques & Collectibles - Collectibles - Decorative - Planters | Antiques & Collectibles - Collectibles - Decorative | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Mushroom Pattern Ceramic Planter, Horse Bookend,",https://hibid.com/lot/322873585
154,322873586,179445,0.0,0,0,9,OPEN,682593.217,Antiques & Collectibles - Collectibles - Phones | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Panasonic Cordless Phone System, Aiwa Clock Radio",https://hibid.com/lot/322873586
155,322873587,179446,0.0,0,0,6,OPEN,682603.213,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,Apple Peeler Corer Slicer (2),https://hibid.com/lot/322873587
156,322873588,179447,0.0,0,0,6,OPEN,682613.2069999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Pampered Chef Parchment Paper, Paper Lunch Sacks",https://hibid.com/lot/322873588
157,322873589,179448,3.0,0,2,5,OPEN,682623.2,Home Goods & Decor - Home Goods - Small Appliances | Home Goods & Decor - Home Goods | Home Goods & Decor,"Lasko 20IN 3 Speed Box Fan, AeroSpeed Box Fan",https://hibid.com/lot/322873589
158,322873590,179449,0.0,0,0,4,OPEN,682633.2,Home Goods & Decor - Home Goods - Bed / Bath Items | Home Goods & Decor - Home Goods | Home Goods & Decor,"Green Crochet Blanket, Various Towels and Hand",https://hibid.com/lot/322873590
159,322873591,179450,0.0,0,0,6,OPEN,682643.1969999999,Home Goods & Decor - Home Goods - Linens / Curtains | Home Goods & Decor - Home Goods | Home Goods & Decor,"Various Towels, Table Placemats",https://hibid.com/lot/322873591
160,322873592,179451,0.0,0,0,4,OPEN,682653.193,Furniture - Chairs / Stools | Furniture,Various Seat Sets,https://hibid.com/lot/322873592
161,322873593,179452,0.0,0,0,9,OPEN,682663.19,Toys - Dolls | Toys,Crimson Porcelain Doll Alice In A Box,https://hibid.com/lot/322873593
162,322873594,179453,0.0,0,0,16,OPEN,682673.1869999999,Toys - Dolls | Toys,Doll Size Wood and Wicker Chairs(4),https://hibid.com/lot/322873594
163,322873595,179454,0.0,0,0,6,OPEN,682683.183,Toys - Dolls | Toys,"Hard Plastic Toddler Doll, Porcelain Dolls (5)",https://hibid.com/lot/322873595
164,322873596,179455,0.0,0,0,6,OPEN,682693.1799999999,Toys - Dolls | Toys,"Porcelain Dolls On Stands (2), Porcelain Doll W/Br",https://hibid.com/lot/322873596
165,322873597,179456,0.0,0,0,8,OPEN,682703.177,Toys - Dolls | Toys,"Native American Porcelain Dolls(2), 1950'S Baby Do",https://hibid.com/lot/322873597
166,322873598,179457,0.0,0,0,5,OPEN,682713.173,Toys - Dolls | Toys,Porcelain or Bisque Collector Dolls In Outfits(5),https://hibid.com/lot/322873598
167,322873599,179458,0.0,0,0,6,OPEN,682723.1699999999,Toys - Dolls | Toys,"Cabbage Patch Kids Doll,Hasbro Baby Wanna Walk Dol",https://hibid.com/lot/322873599
168,322873600,179459,0.0,0,0,5,OPEN,682733.167,Toys - Dolls | Toys,Cabbage Patch Kids Dolls (2),https://hibid.com/lot/322873600
169,322873601,179460,0.0,0,0,9,OPEN,682743.163,Toys - Dolls | Toys,Cultural Dolls Dressed In Traditional Attire,https://hibid.com/lot/322873601
170,322873602,179461,0.0,0,0,5,OPEN,682753.1599999999,Toys - Dolls | Toys,White Bridal & Victorian Style Porcelain Dolls,https://hibid.com/lot/322873602
171,322873603,179462,0.0,0,0,7,OPEN,682763.157,Toys - Dolls | Toys,Porcelain Or Bisque Dolls In Boxes 2 W/Certificate,https://hibid.com/lot/322873603
172,322873604,179463,2.0,0,1,6,OPEN,682773.1529999999,Toys - Dolls | Toys,The Ashton Drake Galleries Porcelain Dolls In Box,https://hibid.com/lot/322873604
173,322873605,179464,0.0,0,0,7,OPEN,682783.15,Toys - Dolls | Toys,Porcelain Dolls In The Box (3),https://hibid.com/lot/322873605
174,322873606,179465,0.0,0,0,4,OPEN,682793.147,Toys - Dolls | Toys,"Porcelain Doll In A Wicker Chair, Teddy Bear In A",https://hibid.com/lot/322873606
175,322873607,179466,0.0,0,0,5,OPEN,682803.1429999999,Toys - Dolls | Toys,"Rosie Doll, Little Miss April Doll, Danbury Mint D",https://hibid.com/lot/322873607
176,322873608,179467,0.0,0,0,7,OPEN,682813.14,Toys - Dolls | Toys,GrannyWorld African American Grandmother Doll & Mo,https://hibid.com/lot/322873608
177,322873609,179468,0.0,0,0,5,OPEN,682823.137,Toys - Dolls | Toys,Crimson Collection Porcelain Dolls In Original Box,https://hibid.com/lot/322873609
178,322873610,179469,0.0,0,0,5,OPEN,682833.1329999999,Toys - Dolls | Toys,"Victorian Bunny & Chair, Holiday Doll, Porcelain D",https://hibid.com/lot/322873610
179,322873611,179470,0.0,0,0,4,OPEN,682843.13,Toys - Dolls | Toys,Porcelain Dolls In Original Boxes (4),https://hibid.com/lot/322873611
180,322873612,179471,0.0,0,0,4,OPEN,682853.13,Toys - Dolls | Toys,Ashley Belle Porcelain Dolls (3) In Original Boxes,https://hibid.com/lot/322873612
181,322873613,179472,0.0,0,0,5,OPEN,682863.127,Toys - Dolls | Toys,Greensburo & Unique Porcelain Dolls In Boxes(2),https://hibid.com/lot/322873613
182,322873614,179473,2.0,0,1,5,OPEN,682873.123,Toys - Dolls | Toys,Miniature Doll Sized Red Metal Tricycle,https://hibid.com/lot/322873614
183,322873615,179474,0.0,0,0,4,OPEN,682883.12,Toys - Dolls | Toys,Ashton Drake Porcelain Dolls(3),https://hibid.com/lot/322873615
184,322873616,179475,0.0,0,0,7,OPEN,682893.117,Toys - Dolls | Toys,Porcelain Dolls (3),https://hibid.com/lot/322873616
185,322873617,179476,0.0,0,0,6,OPEN,682903.113,Toys - Dolls | Toys,Marilyn Monroe Fashion Doll In The Original Box,https://hibid.com/lot/322873617
186,322873618,179477,0.0,0,0,7,OPEN,682913.11,Toys - Dolls | Toys,Barbie's New In The Box (2),https://hibid.com/lot/322873618
187,322873619,179478,0.0,0,0,5,OPEN,682923.107,Toys - Dolls | Toys,Dolls in Tote,https://hibid.com/lot/322873619
188,322873620,179479,0.0,0,0,4,OPEN,682933.107,Toys - Dolls | Toys,Porcelain Dolls(3),https://hibid.com/lot/322873620
189,322873621,179480,0.0,0,0,5,OPEN,682943.1,Toys - Games | Toys,"Puzzles, Greeting Cards, Skip-Bo Card Game",https://hibid.com/lot/322873621
190,322873622,179481,2.0,0,1,3,OPEN,682953.1,Toys - Games | Toys,"Puzzles 1000PC (5), 550PC (1)",https://hibid.com/lot/322873622
191,322873623,179482,0.0,0,0,7,OPEN,682963.097,Home Goods & Decor - Home Goods - Lighting - Lamps | Home Goods & Decor - Home Goods - Lighting | Home Goods & Decor - Home Goods | Home Goods & Decor,"Winter Tealight Lamps(2), Mini Nativity Figurines",https://hibid.com/lot/322873623
192,322873624,179483,0.0,0,0,7,OPEN,682973.093,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,Winter Wonderland Enchanted Carnival Decor,https://hibid.com/lot/322873624
193,322873625,179484,0.0,0,0,7,OPEN,682983.09,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Poinsettia Round Box, Tinsel Jack O Lantern",https://hibid.com/lot/322873625
194,322873626,179485,0.0,0,0,7,OPEN,682991.9469999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Glass Storage Canister Full Of Buttons, Tin of",https://hibid.com/lot/322873626
195,322873627,179486,0.0,0,0,8,OPEN,683001.94,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,"Dreamsickles Figurines, Christmas Decor",https://hibid.com/lot/322873627
196,322873628,179487,0.0,0,0,6,OPEN,683011.9369999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Holiday Candle Centerpiece, Porcelain-Faced Clown",https://hibid.com/lot/322873628
197,322873629,179488,0.0,0,0,5,OPEN,683021.933,Business & Industrial - Business / Retail - Janitorial - Cleaning Equipment | Business & Industrial - Business / Retail - Janitorial | Business & Industrial - Business / Retail | Business & Industrial,"Shark Steam Cleaner In A Bag W/Attachments, Iron",https://hibid.com/lot/322873629
198,322873630,179489,0.0,0,0,8,OPEN,683031.9299999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Mesh Laundry Hampers, Mesh Laundry Bags, Towel",https://hibid.com/lot/322873630
199,322873631,179490,0.0,0,0,8,OPEN,683041.927,Fashion - Men's Clothing - Dresswear | Fashion - Men's Clothing | Fashion,Mens Casual Hats (4),https://hibid.com/lot/322873631
200,322873632,179491,0.0,0,0,8,OPEN,683051.923,Home Goods & Decor - Home Goods - Music - CDs / Records / Cassettes | Home Goods & Decor - Home Goods | Home Goods & Decor,"Country CD's, Soundesign AM/FM Radio, CD Holder",https://hibid.com/lot/322873632
201,322873633,179492,0.0,0,0,5,OPEN,683061.9199999999,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Double Towel Hook, Assorted Coasters",https://hibid.com/lot/322873633
202,322873634,179493,0.0,0,0,3,OPEN,683071.913,Antiques & Collectibles - Collectibles - Figurines | Antiques & Collectibles - Collectibles | Antiques & Collectibles,The Spirit Of Kewpies Porcelain Cherubic Figurine,https://hibid.com/lot/322873634
203,322873635,179494,0.0,0,0,10,OPEN,683081.913,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Earth Breeze Laundry Sheets, Plink, Wood Shelf",https://hibid.com/lot/322873635
204,322873636,179495,0.0,0,0,5,OPEN,683091.9099999999,Home Goods & Decor - Home Goods - Pet Food & Supplies | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wahl Dog Clippers(2), Smart Swab, Dog Brush",https://hibid.com/lot/322873636
205,322873637,179496,0.0,0,0,4,OPEN,683101.907,Home Goods & Decor - Home Goods - Kitchen / Housewares | Home Goods & Decor - Home Goods | Home Goods & Decor,"Reusable Shopping Bags, Travel Organizer Set",https://hibid.com/lot/322873637
206,322873638,179497,0.0,0,0,7,OPEN,683111.9029999999,Home Goods & Decor - Home Goods - Bed / Bath Items | Home Goods & Decor - Home Goods | Home Goods & Decor,"Wet Shaving Gear, Ceramic Shaving Mugs, Lather Bow",https://hibid.com/lot/322873638
